Open Time,BTC,ETH
2017-09-27,0.08001596970906788,0.07585967349774236
2017-09-28,-0.004412115430479369,-0.02356815393555889
2017-09-29,4.5514432866156085e-05,-0.03379182647797896
2017-09-30,0.04882278684165775,0.04154404216001639
2017-10-01,-6.851645879657475e-06,-0.001347088973584043
2017-10-02,0.0003471524364619949,-0.02451061029774626
2017-10-03,-0.01598173515981738,-0.013558178752107852
2017-10-04,-0.02352900232018562,-0.0016753282275711046
2017-10-05,0.019921161244027097,0.009657864995376464
2017-10-06,0.017838380590947223,0.05423832298768705
2017-10-07,0.012359807736324058,0.0006756756756756133
2017-10-08,0.04906172281257071,0.00019291984180580535
2017-10-09,0.03167025862068962,-0.04462018195261519
2017-10-10,-0.0008126259935865576,0.004879033614859196
2017-10-11,0.008022061190952945,0.017981516206804216
2017-10-12,0.1262218885268478,-6.578730962791823e-05
2017-10-13,0.04051197053406996,0.11174709694397822
2017-10-14,0.038939960849418975,0.011954077405610164
2017-10-15,-0.027257286639329914,-0.011812865497076053
2017-10-16,0.008761836710747373,-0.008196236240975208
2017-10-17,-0.028649206079145673,-0.059667651182911174
2017-10-18,-0.014823949955317217,-0.017418065293949736
2017-10-19,0.031175277482465624,-0.003358088472715459
2017-10-20,0.05737433804254133,-0.013445214799455818
2017-10-21,0.0024891805504483333,-0.018291681718170194
2017-10-22,-0.012439895966286918,-0.0172275372984545
2017-10-23,-0.0057293925062437134,-0.04322815616596909
2017-10-24,-0.07418951880769387,0.05795296880002865
2017-10-25,0.038882386987108,-0.00971820566278836
2017-10-26,0.030189859736133196,0.0007470542293455118
2017-10-27,-0.01585527920747498,0.005496929184622079
2017-10-28,-0.00852685899913841,-0.015050787972867963
2017-10-29,0.07873572462602518,0.04498578134100795
2017-10-30,-0.008019474941571847,0.007377049180327777
2017-10-31,0.05595948043460508,-0.007648494711147369
2017-11-01,0.04502243540151629,-0.05867497540177102
2017-11-02,0.039384185324801146,-0.013553534720044502
2017-11-03,0.013541349120652857,0.07403221248940373
2017-11-04,0.03401948548426992,-0.019863193896342946
2017-11-05,-0.001641953544132213,-0.008421688363978164
2017-11-06,-0.05240156242129013,0.00825635299292804
2017-11-07,0.014930777055568,-0.020773903413095485
2017-11-08,0.03382766801999981,0.03852217424086635
2017-11-09,-0.030536765712720793,0.04900666622665173
2017-11-10,-0.08093373013238725,-0.07666656180199449
2017-11-11,-0.0402536967994368,0.05628620102214654
2017-11-12,-0.06949824260814574,-0.015418360105799556
2017-11-13,0.11270979499331446,0.025389857161577822
2017-11-14,0.01685743405108875,0.07227067957442723
2017-11-15,0.10115148464104129,-0.012752897708649957
2017-11-16,0.08624790402289473,0.00048290224247726776
2017-11-17,-0.02101977239493935,-0.000784337385743128
2017-11-18,0.008150208008894433,0.046583944691000134
2017-11-19,0.03556585080534003,0.021606184734321632
2017-11-20,0.02164717591440657,0.03746999858816902
2017-11-21,-0.011262786166585492,-0.01442490882368952
2017-11-22,0.010642267821580287,0.051170882580360066
2017-11-23,-0.02265803224988794,0.0639695258111126
2017-11-24,0.014714482187633715,0.15802469135802477
2017-11-25,0.06905996559351202,-0.015309168443496834
2017-11-26,0.04919649517644231,0.0022086527218396768
2017-11-27,0.057184361997453914,0.020460634344481976
2017-11-28,0.025575129533678576,-0.012999936482395058
2017-11-29,-0.02110985369008167,-0.09539438402299594
2017-11-30,0.01559474312233422,0.013587858667299058
2017-12-01,0.09594814899135695,0.07037409634326086
2017-12-02,0.009924890962525357,0.0002622893488666289
2017-12-03,0.025289232975910902,0.0058344077092848945
2017-12-04,0.037042079063823063,0.013838800782098648
2017-12-05,0.010449088867777956,-0.030878350868922433
2017-12-06,0.1581249214742919,-0.09120859682483529
2017-12-07,0.22501392983789725,-0.011386584268022748
2017-12-08,-0.043315862401349436,0.08916398001624293
2017-12-09,-0.07707367758186401,0.03940708604483012
2017-12-10,0.016642251299290978,-0.07097826086956516
2017-12-11,0.113288071527613,0.19035919035919036
2017-12-12,-0.014346541499653198,0.21879300176921568
2017-12-13,-0.019370042428160428,0.10320967741935494
2017-12-14,0.018816474971761865,-0.006184300940072274
2017-12-15,0.0737588904302302,-0.007076026832999793
2017-12-16,0.08910177578688039,0.01164530705978195
2017-12-17,-0.012701895966320875,0.03636443520159349
2017-12-18,-0.00019989374348494682,0.10790797580690747
2017-12-19,-0.08278687437852172,0.017857142857142794
2017-12-20,-0.04661524584855925,-0.00976190476190475
2017-12-21,-0.06042459873200168,-0.009870793839612313
2017-12-22,-0.13981025829038818,-0.1871652969670632
2017-12-23,-0.001996756864649063,0.006871393304715534
2017-12-24,0.015037593984962516,0.027579098603866647
2017-12-25,0.014765925925925849,0.08655015197568394
2017-12-26,0.1452383837469542,0.04902440730120983
2017-12-27,-0.014597479382064238,-0.013480000000000047
2017-12-28,-0.08265723328410945,-0.04324967224857745
2017-12-29,0.013875932424723736,0.036870135190495645
2017-12-30,-0.13484272093136462,-0.07211269908309381
2017-12-31,0.1026003998389069,0.07770240507444282
2018-01-01,-0.024522540965678963,0.028624758167797415
2018-01-02,0.09679446935724978,0.13283619650591394
2018-01-03,0.01665404893046807,0.09207510990552792
2018-01-04,0.009385696983345904,0.006391657655535621
2018-01-05,0.1262223148914241,0.020531914893616943
2018-01-06,0.0064503233711017405,0.04671114354216632
2018-01-07,-0.05388232661327408,0.11849299379550038
2018-01-08,-0.0772438193613263,0.008984141965470371
2018-01-09,-0.03372176823548201,0.13927178382957695
2018-01-10,0.03521458333333327,-0.03408210689388069
2018-01-11,-0.11191386112245916,-0.08666399358460297
2018-01-12,0.03786073943369406,0.1009192838892643
2018-01-13,0.034205943081555334,0.10698876279040093
2018-01-14,-0.05172484166080227,-0.02955288828691227
2018-01-15,0.004819298567197539,-0.05642167780252416
2018-01-16,-0.19497368154783667,-0.21321793863099925
2018-01-17,0.0081458715596332,0.0
2018-01-18,-0.0024406690818553622,-0.006000000000000005
2018-01-19,0.046799069875214094,0.03873239436619724
2018-01-20,0.115465124993682,0.11646489104116231
2018-01-21,-0.09921452756809801,-0.09000216872695732
2018-01-22,-0.06677797051170864,-0.05338417540514773
2018-01-23,0.0036366002016721133,-0.01309164149043307
2018-01-24,0.05100479851247952,0.08265306122448979
2018-01-25,-0.015393846161978919,-0.004222431668237547
2018-01-26,-0.007719723997720029,-0.0051963048498845366
2018-01-27,0.03625214176210667,0.06466038076934066
2018-01-28,0.0338482290488209,0.11883037381924777
2018-01-29,-0.05294214201238223,-0.05986612990830387
2018-01-30,-0.09007999288952095,-0.0777478526095785
2018-01-31,0.004648591307847338,0.03621372639336706
2018-02-01,-0.1031181028867002,-0.07367466505454245
2018-02-02,-0.03810387965986306,-0.11482427011152285
2018-02-03,0.03684536173099806,0.05280277566952196
2018-02-04,-0.11034287105596097,-0.1518434603501545
2018-02-05,-0.15208905276970397,-0.15255719073291563
2018-02-06,0.10261542163605442,0.1165319807427787
2018-02-07,-0.006944462594777434,-0.03240295155598327
2018-02-08,0.02434794051848943,0.03668435013262594
2018-02-09,0.11560864437655605,0.12197118951974018
2018-02-10,-0.01726639582124212,-0.029475484606613533
2018-02-11,-0.05508566928912417,-0.049532984785290446
2018-02-12,0.10405908818087561,0.07128641886797116
2018-02-13,-0.040784005391441114,-0.02895022269402059
2018-02-14,0.1065691635733439,0.09211354967501206
2018-02-15,0.05821170181132462,0.005940658695013479
2018-02-16,0.01598885610029499,0.015272294629819827
2018-02-17,0.08657202081106452,0.03336635878423744
2018-02-18,-0.05943358198477289,-0.06081505994907166
2018-02-19,0.07411520085366785,0.029758507135016377
2018-02-20,0.004302878149376799,-0.058756435812431396
2018-02-21,-0.0681537971197188,-0.05334148744606393
2018-02-22,-0.06002912546945649,-0.041153740324683885
2018-02-23,0.03261631794386721,0.06252105453592693
2018-02-24,-0.043088369999526255,-0.020737435415688066
2018-02-25,-0.010780328247637083,0.00869367100750651
2018-02-26,0.07653806047966638,0.03184773951188191
2018-02-27,0.02373498643936478,0.002453973593861569
2018-02-28,-0.022923557863344324,-0.019089540402937533
2018-03-01,0.05744686620004713,0.020070298769771622
2018-03-02,0.010897435897435859,-0.01648231740234085
2018-03-03,0.03854334631760126,-0.00030363899658991667
2018-03-04,0.004406654292213874,0.012429616130464227
2018-03-05,-0.005297438124185816,-0.019407841598781506
2018-03-06,-0.06438973284442118,-0.04321990021651134
2018-03-07,-0.07525605422676096,-0.07773855935851237
2018-03-08,-0.06441574167507569,-0.07259634617949051
2018-03-09,-0.004814682192147202,0.040620596439766565
2018-03-10,-0.049504714425056995,-0.05959569440798107
2018-03-11,0.08703886561568597,0.0591701196038672
2018-03-12,-0.04219091064522518,-0.03293334258167446
2018-03-13,0.002043511686127042,-0.010285320824547028
2018-03-14,-0.10710382513661199,-0.11572020755428014
2018-03-15,0.00868788249694008,-0.0020816259629569123
2018-03-16,0.0023079779346630858,-0.016063597391718698
2018-03-17,-0.052687651331719154,-0.08697103747600354
2018-03-18,0.04667084142725697,-0.018191790840113464
2018-03-19,0.05006233218843992,0.0370204841713222
2018-03-20,0.036044186046511495,0.00021548628070688913
2018-03-21,-0.0028035977634067732,0.0038958707360861045
2018-03-22,-0.01824423185143509,-0.03442602428599528
2018-03-23,0.020077038599548347,0.005760112609275447
2018-03-24,-0.03946603911202817,-0.04200504576174424
2018-03-25,-0.008975225989427793,0.006766368075045159
2018-03-26,-0.039659274038830516,-0.07396799938900978
2018-03-27,-0.041641310855483504,-0.07525773195876284
2018-03-28,0.01972802292601772,-0.0040802675585284165
2018-03-29,-0.10807995672574944,-0.1403049230975889
2018-03-30,-0.03524754095123661,0.021953125000000018
2018-03-31,0.012233506768047242,0.0037968554901510743
2018-04-01,-0.016016961514519923,-0.038941917140536186
2018-04-02,0.035665586869827015,0.017090179090284874
2018-04-03,0.04949121315192739,0.07780807687313329
2018-04-04,-0.08225425072347703,-0.08879304113153896
2018-04-05,-0.0037286090551934548,0.008091812989210911
2018-04-06,-0.02501491708464043,-0.03234352867110868
2018-04-07,0.0445981831099207,0.04234324595407846
2018-04-08,0.01772093158154231,0.04132532313853998
2018-04-09,-0.03352522086064402,-0.0023976023976023386
2018-04-10,0.009019980184940435,0.04163328660124166
2018-04-11,0.016056634375136936,0.03232629124906872
2018-04-12,0.1393786697613819,0.15400912646675358
2018-04-13,-0.005754133535277095,-0.001129783928823569
2018-04-14,0.015436545768215737,0.015289531619236074
2018-04-15,0.044504257401853486,0.06206731916925268
2018-04-16,-0.034719329742669,-0.041994455682925036
2018-04-17,-0.022306482891336743,-0.01740116529151836
2018-04-18,0.03652241845930626,0.0468202801655524
2018-04-19,0.012847179738162184,0.07992928966526636
2018-04-20,0.06994201497946362,0.08615834125391642
2018-04-21,0.006585766254411762,-0.019802621983827318
2018-04-22,-0.014389852960805527,0.02653462727528222
2018-04-23,0.016728083013353823,0.038926109643754536
2018-04-24,0.07678298994516464,0.08756917639399164
2018-04-25,-0.077962659004843,-0.11913110407936378
2018-04-26,0.04464604807897188,0.07040453074433661
2018-04-27,-0.03784265055039926,-0.02728605765596881
2018-04-28,0.04852866124156652,0.0612314673794796
2018-04-29,0.0075952075310226075,0.011700787862812367
2018-04-30,-0.018366068584775408,-0.0290511688499675
2018-05-01,-0.018876250404228467,0.0018187781388832036
2018-05-02,0.01944114962497867,0.024642857142856966
2018-05-03,0.05430024740912476,0.13134657836644603
2018-05-04,-0.0036933333333333263,0.00897304236200247
2018-05-05,0.015442675975577469,0.04263413020521889
2018-05-06,-0.020781630170316312,-0.030750457596095182
2018-05-07,-0.030438937323804427,-0.05263754249024288
2018-05-08,-0.018947143619861273,-0.004651224600991322
2018-05-09,0.013326715689475854,0.003684962416053539
2018-05-10,-0.03306122448979587,-0.03888260724975057
2018-05-11,-0.06689475905889675,-0.06305707800476101
2018-05-12,0.007850000000000135,0.010561923895060277
2018-05-13,0.025250592373676106,0.06573504261010665
2018-05-14,-0.0018860077122391239,-0.0021808306358699348
2018-05-15,-0.02324045922242457,-0.03103822732958539
2018-05-16,-0.015599149137319746,0.0019576967272416645
2018-05-17,-0.03463865546218492,-0.05475088136601103
2018-05-18,0.024665918875428128,0.037416494412989554
2018-05-19,-0.0007670079771256999,0.006352873231302292
2018-05-20,0.03564588042251815,0.027489239598278203
2018-05-21,-0.017091631503768023,-0.027172698838248355
2018-05-22,-0.04821840205029326,-0.07996268121142536
2018-05-23,-0.05956543159114014,-0.09953353406449394
2018-05-24,0.009738801245009698,0.04329596839862071
2018-05-25,-0.015578857321640549,-0.02761632734398356
2018-05-26,-0.01649993294890706,0.0007685082401163168
2018-05-27,0.0006858504818678668,-0.02662116040955631
2018-05-28,-0.032700684971637806,-0.1032608695652174
2018-05-29,0.05103394844344278,0.10920821114369494
2018-05-30,-0.011436360200447915,-0.01792512690355319
2018-05-31,0.014784516185011976,0.037007125038137634
2018-06-01,0.004809612812808561,0.002059500527855196
2018-06-02,0.015825002227094487,0.020466321243523433
2018-06-03,0.009715930434828213,0.04876026064144856
2018-06-04,-0.029459727828722415,-0.04621889423232095
2018-06-05,0.018431948711099322,0.030506581841561964
2018-06-06,0.004438032786885371,-0.0027091371808554143
2018-06-07,0.004209514756803978,-0.0036878498518274627
2018-06-08,-0.01139501864497583,-0.010707911957168359
2018-06-09,-0.014692034131919218,-0.009704683637335343
2018-06-10,-0.09700563154304809,-0.11597820770151968
2018-06-11,0.015818205200599067,0.014462612810288045
2018-06-12,-0.04976717112922002,-0.07276796629615012
2018-06-13,-0.036327718223583494,-0.0355578093306288
2018-06-14,0.05453869355038621,0.09216144025911199
2018-06-15,-0.037233385272408936,-0.06125671590055648
2018-06-16,0.01488206107467649,0.018995651103635103
2018-06-17,-0.005300756634042614,0.0008052502315094578
2018-06-18,0.040754402204164375,0.041859435973770065
2018-06-19,0.004283079526730793,0.0386523795733178
2018-06-20,0.003011328826723947,-0.002751082774132385
2018-06-21,-0.006310720534318581,-0.019217506384089256
2018-06-22,-0.10029112168171894,-0.12180242502565664
2018-06-23,0.017366418527708705,0.02449739228288883
2018-06-24,-0.002115454033996711,-0.04013434443716868
2018-06-25,0.018743777466730283,0.009440813362382006
2018-06-26,-0.02898592450415871,-0.06400697623719209
2018-06-27,0.010369342983932883,0.02864862346857966
2018-06-28,-0.04560846336568447,-0.04850104157232127
2018-06-29,0.0587531901373084,0.03462472038456044
2018-06-30,0.03100233626765103,0.044437288681371756
2018-07-01,-0.005204950806485531,-0.004382391155938192
2018-07-02,0.040661904319933884,0.053417385534173745
2018-07-03,-0.015332661153176996,-0.030299212598425163
2018-07-04,0.011225294986382917,0.012039322679831876
2018-07-05,-0.008771849922119102,0.0010483974496127146
2018-07-06,0.012341481345340855,0.005557099194220649
2018-07-07,0.022270030167418575,0.032095564010457656
2018-07-08,-0.006642020547640959,0.0024713223634078574
2018-07-09,-0.007446253780486023,-0.030938636316946377
2018-07-10,-0.054818886480579754,-0.08316550422929336
2018-07-11,0.012888861362160053,0.028926193118756993
2018-07-12,-0.019990373263385375,-0.03112429492797597
2018-07-13,-0.005759474735904102,0.0030616505079557044
2018-07-14,0.006021333736686563,0.0016880173888915717
2018-07-15,0.016158055275200534,0.038297282947436395
2018-07-16,0.05829362774495861,0.06383120636755746
2018-07-17,0.08836220039117393,0.04236243181675681
2018-07-18,0.00880909170420252,-0.038796214612238256
2018-07-19,0.011421178829298828,-0.022611126175924645
2018-07-20,-0.017234982675279786,-0.04168000512196679
2018-07-21,0.008347495683152184,0.024919828968466007
2018-07-22,-0.0005392780971997801,-0.0059970014992503096
2018-07-23,0.0441148430178544,-0.016219642818108282
2018-07-24,0.08758310117458712,0.06494833907343622
2018-07-25,-0.02638962325716543,-0.0149808045401435
2018-07-26,-0.03126850008072768,-0.02003812751535694
2018-07-27,0.03391035353535354,0.016103233615770263
2018-07-28,0.004453769095214666,-0.0017018017826372356
2018-07-29,-0.0017069825800239968,-0.006158239041957114
2018-07-30,-0.0045158933138472745,-0.021805317324185114
2018-07-31,-0.05419553898251994,-0.05262696446967541
2018-08-01,-0.016343441215998622,-0.02732404793854981
2018-08-02,-0.010371381456964035,-0.023286791465474188
2018-08-03,-0.014208626162847127,0.016803857581218606
2018-08-04,-0.05512227077767495,-0.024693427859743267
2018-08-05,0.0020471223308948794,0.003880061884531383
2018-08-06,-0.01272317519884858,-0.008586315712224013
2018-08-07,-0.03096835966903244,-0.0667933280694828
2018-08-08,-0.06474049338845189,-0.06009888686179621
2018-08-09,0.03894828957836127,0.02199842466524138
2018-08-10,-0.059080001041381114,-0.08667767685108729
2018-08-11,0.014378231806263297,-0.042554473945932925
2018-08-12,0.012191228027950807,0.0006295445245365627
2018-08-13,-0.009825104266897866,-0.10720689546698536
2018-08-14,-0.009328647930391454,-0.01902681371339976
2018-08-15,0.012779408152447935,0.009733845767034177
2018-08-16,0.007114865425487782,0.02152105862265219
2018-08-17,0.04321147066978259,0.10565170456524009
2018-08-18,-0.029847414150526386,-0.07369846619004117
2018-08-19,0.01402169080582838,0.01805446941620481
2018-08-20,-0.03437884502271693,-0.09655333645047104
2018-08-21,0.035997723363027756,0.03955491479058071
2018-08-22,-0.018381172839506132,-0.03701859820063291
2018-08-23,0.025801420870349867,0.019165435745937875
2018-08-24,0.02400456091255032,0.018841262364578393
2018-08-25,0.007782520459048925,-0.012944983818770184
2018-08-26,-0.004995812071925454,-0.011745631417762525
2018-08-27,0.031140298507462694,0.04892631885960097
2018-08-28,0.024240660969452543,0.026867331688158247
2018-08-29,-0.006343881030679177,-0.02382886542106699
2018-08-30,-0.006596294810857883,-0.01563800277392502
2018-08-31,0.003775319119693421,-0.008735777942160516
2018-09-01,0.026928304814718196,0.050815536050602184
2018-09-02,0.014166646990767973,-0.0010145074566296763
2018-09-03,-0.005339625664714243,-0.02139399478690651
2018-09-04,0.01322314959892723,-0.013110104119824162
2018-09-05,-0.08955763371952397,-0.19898352611286363
2018-09-06,-0.0274611940298507,0.005119677941626932
2018-09-07,-0.01848830802899326,-0.0630387461906835
2018-09-08,-0.03291199804864009,-0.08600501812099248
2018-09-09,0.010632088665410988,-0.004575263077627012
2018-09-10,0.009789131328579836,0.006843368571574526
2018-09-11,-0.0027075411913815017,-0.06071519147856963
2018-09-12,0.006943705311116544,-0.01112431148072146
2018-09-13,0.023468830754959313,0.1505024027959807
2018-09-14,-0.0016570634061824352,-0.008828555154737128
2018-09-15,0.0059182012867802225,0.05971650225074221
2018-09-16,-0.0015287891253361607,-0.005061231867684923
2018-09-17,-0.03940199846272108,-0.10905209610755318
2018-09-18,0.01404454373636721,0.06122553017944532
2018-09-19,0.008749378595270363,0.0077821011673151474
2018-09-20,0.015662034234005917,0.06773440106773454
2018-09-21,0.04113062230437459,0.10593750000000002
2018-09-22,-0.005321777417436335,-0.027126306866346428
2018-09-23,-0.002238567316917184,0.014480726940790944
2018-09-24,-0.01887447823494326,-0.06723926380368095
2018-09-25,-0.02033764903766533,-0.037007804963606006
2018-09-26,0.002726621316036848,-0.023677260723067195
2018-09-27,0.0346490088351028,0.06860367503031428
2018-09-28,-0.008155021654535077,-0.031815999650853244
2018-09-29,-0.005757711867216853,0.04408582762351254
2018-09-30,0.004576752703755682,0.005698989724548742
2018-10-01,-0.0022575782041086567,-0.005709624796084722
2018-10-02,-0.012980196956565715,-0.02556020897197886
2018-10-03,-0.002419630420224972,-0.021799813904027632
2018-10-04,0.012870967741935413,0.008560945780676565
2018-10-05,0.0063483975073515,0.025644480373663958
2018-10-06,-0.006236013050718303,-0.013005210842054526
2018-10-07,0.0031830665107737133,0.0032830523513751597
2018-10-08,0.008729815608154556,0.017113292650570378
2018-10-09,-0.002457661535049449,-0.006999695665405814
2018-10-10,-0.003847303657567358,-0.007267950963222414
2018-10-11,-0.05705323480621316,-0.1550674781688277
2018-10-12,0.007249691332356756,0.02808226328426766
2018-10-13,0.005544608535076989,0.02203493095044684
2018-10-14,0.0010121697223874904,-0.021311475409836134
2018-10-15,0.06517397710171724,0.08821887213847002
2018-10-16,0.0010025916327287554,0.0032650776622045186
2018-10-17,-0.002719228555746467,-0.010414245199683925
2018-10-18,-0.018088115960948836,-0.031054733380314725
2018-10-19,-0.013609388786153698,-0.006012412723041205
2018-10-20,0.009116418129908821,0.014195121951219525
2018-10-21,0.00025954708275155447,-0.0020201048530613663
2018-10-22,-0.0013520259904614695,-0.003951997686635567
2018-10-23,-0.004207439372758692,-0.003967677940678316
2018-10-24,0.0018295539336934397,-0.0024289531212047244
2018-10-25,-0.0056979666438199406,-0.006915023131239262
2018-10-26,0.0016145610737596794,0.004854606972980902
2018-10-27,-0.005051516907976117,-0.002293577981651418
2018-10-28,-0.0024086940482046515,0.0026412325752018795
2018-10-29,-0.022408562187881897,-0.03917264256793018
2018-10-30,-0.0021483174403026384,0.0015739236393177425
2018-10-31,0.006485680483093281,0.007401023977289922
2018-11-01,0.005974641905984512,0.006189302068132729
2018-11-02,0.0037410296411855004,0.011952390478095598
2018-11-03,-0.007287868473324299,-0.010081541882876133
2018-11-04,0.015462440641982544,0.058908691528131385
2018-11-05,-0.002599505076435693,-0.006836075621140081
2018-11-06,0.007747731871590391,0.047849615494161224
2018-11-07,0.009104003460595145,-0.007565461629065906
2018-11-08,-0.014991350559249383,-0.028666636234993437
2018-11-09,-0.009236339168868457,-0.009492927299215137
2018-11-10,0.002034271081419181,0.01176638041466993
2018-11-11,0.0026052960881697285,-0.003329425556858223
2018-11-12,0.0005054412455560708,0.0016467488472757807
2018-11-13,0.0007112893552991828,-0.014326647564469885
2018-11-14,-0.08288606089512296,-0.10679565383149059
2018-11-15,-0.02853736907779103,-0.016432801579256306
2018-11-16,-0.016939548788542425,-0.04046650393273665
2018-11-17,-0.004888665721347718,-0.003900729266775982
2018-11-18,0.005989385763704336,0.0157207718501704
2018-11-19,-0.13280996114447197,-0.15734480639213277
2018-11-20,-0.07152094793718167,-0.11265831178303831
2018-11-21,0.022420078703886404,0.03295471528919447
2018-11-22,-0.06244703469375057,-0.08391810750198936
2018-11-23,0.01158123569794034,-0.012714206744057432
2018-11-24,-0.11043046095448361,-0.08102703567429204
2018-11-25,0.038993601936710975,0.03290103577334835
2018-11-26,-0.0547214974864042,-0.06732956939411805
2018-11-27,0.003368546424317831,0.006776292013010554
2018-11-28,0.10054680907615343,0.10293457776182358
2018-11-29,0.007266375136288472,-0.040032546786004874
2018-11-30,-0.059248016685910065,-0.03602305475504319
2018-12-01,0.03679490859422185,0.038424338345203424
2018-12-02,-0.0069235946367798284,-0.01295512277730737
2018-12-03,-0.06657037594237936,-0.06699837007806453
2018-12-04,0.017412416548876042,0.010849577050386028
2018-12-05,-0.046006215141055296,-0.06576314353283608
2018-12-06,-0.06925758122360637,-0.11401032031934566
2018-12-07,-0.02998218738867109,0.022527472527472447
2018-12-08,0.0021683242496803867,-0.028694250403009103
2018-12-09,0.03941447054029257,0.03186545695950449
2018-12-10,-0.031728705325537176,-0.03592108084923873
2018-12-11,-0.015290368436997603,-0.02391280169057941
2018-12-12,0.019113179248548384,0.018801276207839557
2018-12-13,-0.041492017416545734,-0.03433620400402637
2018-12-14,-0.02358830548203239,-0.02918693537178607
2018-12-15,-0.003861458918109295,-0.0007158196134572359
2018-12-16,0.0052775459878195985,0.01086437440305632
2018-12-17,0.08685000325211312,0.11042872327861097
2018-12-18,0.04100789950642336,0.06775154222505853
2018-12-19,0.0025294417160783844,-0.016435899990038916
2018-12-20,0.10578283117890241,0.1550536763216528
2018-12-21,-0.05209377670003601,-0.05576501534414735
2018-12-22,0.028720959918304922,0.0697372086544712
2018-12-23,-0.004862101187416257,0.12005208333333339
2018-12-24,0.019925134424677804,0.0697512206463613
2018-12-25,-0.06542398846310271,-0.0755632833442006
2018-12-26,0.00852957587051062,0.01371473354231978
2018-12-27,-0.05554379073202498,-0.12021646695013533
2018-12-28,0.07605292734401936,0.18892794376098432
2018-12-29,-0.037491599943739184,-0.017812269031781458
2018-12-30,0.02884459261985417,0.036722100985777884
2018-12-31,-0.026042173539089553,-0.04587355737823928
2019-01-01,0.025450322720030227,0.05819703309243063
2019-01-02,0.016175331960370132,0.09281092739036656
2019-01-03,-0.023786075634433468,-0.03756331820274972
2019-01-04,0.006698028554892987,0.03875598086124388
2019-01-05,-0.005551145698455495,0.005659011647035639
2019-01-06,0.05744956191526818,0.0067395144932278495
2019-01-07,-0.0030469455311465943,-0.02937735603795666
2019-01-08,-0.005111371039756452,-0.01165126556850149
2019-01-09,0.0029126729083495118,0.003387533875338855
2019-01-10,-0.09599284030605171,-0.15631330182309244
2019-01-11,0.004302988387787643,-0.0024009603841536054
2019-01-12,-0.005048163029564234,-0.010429201764941887
2019-01-13,-0.029672381409549753,-0.07450344548034049
2019-01-14,0.04293590964130911,0.11203573931324473
2019-01-15,-0.02014015096150401,-0.0630169358014967
2019-01-16,0.010914535639702239,0.021269440941572126
2019-01-17,0.006784823377433247,0.0004939084622983536
2019-01-18,-0.005901205958724787,-0.01949975316768149
2019-01-19,0.0195918072141692,0.028782411680791986
2019-01-20,-0.03438190598313917,-0.0418433931484502
2019-01-21,-0.003497886575800746,-0.015663573678386
2019-01-22,0.012484051149734832,0.01885323877886358
2019-01-23,-0.005071507982514323,-0.011628893981835198
2019-01-24,0.004728638095935045,-0.0004294057025077125
2019-01-25,-0.0012130142704265268,-0.010997508377008303
2019-01-26,-1.1219283704844152e-05,0.0019980887846409168
2019-01-27,-0.004041792300680136,-0.028524362753598154
2019-01-28,-0.03286264658503346,-0.058456046407853623
2019-01-29,-0.006729467262641453,-0.009952606635071026
2019-01-30,0.013819832074675187,0.0367640019147919
2019-01-31,-0.0069632002961095285,-0.017083756579554965
2019-02-01,0.008144783203750672,0.0027245396467494576
