"Date","Sigma"
2024-04-24,0.0371457010782622
2024-04-25,0.0384900716299001
2024-04-26,0.0361183760323439
2024-04-27,0.0352426012650671
2024-04-28,0.0364768523608526
2024-04-29,0.0348165201525296
2024-04-30,0.0349803513164463
2024-05-01,0.0444944665216083
2024-05-02,0.0409418776685283
2024-05-03,0.0370134349822354
2024-05-04,0.0373431061174565
2024-05-05,0.0355247458923351
2024-05-06,0.0339337467367281
2024-05-07,0.0355829846455188
2024-05-08,0.0362027426103183
2024-05-09,0.035018492456978
2024-05-10,0.0339342566275034
2024-05-11,0.0390038133201525
2024-05-12,0.0348967465594983
2024-05-13,0.0326668565921286
2024-05-14,0.0311944871094531
2024-05-15,0.0336271521421148
2024-05-16,0.0353395629148023
2024-05-17,0.0372285593884282
2024-05-18,0.037352600263492
2024-05-19,0.03593100362285
2024-05-20,0.0365125525620341
2024-05-21,0.0574292473554095
2024-05-22,0.059456855202261
2024-05-23,0.0550430960310758
2024-05-24,0.0537249215440821
2024-05-25,0.0482365834545409
2024-05-26,0.0498888912564185
2024-05-27,0.0488946143651938
2024-05-28,0.0481882271648203
2024-05-29,0.0465888822654293
2024-05-30,0.046549678878739
2024-05-31,0.0436630242606504
2024-06-01,0.0428179486987636
2024-06-02,0.0415406675671391
2024-06-03,0.0404778811036589
2024-06-04,0.0387909774345916
2024-06-05,0.0376426202003602
2024-06-06,0.0368818354295069
2024-06-07,0.0366428686398881
2024-06-08,0.0396667430823737
2024-06-09,0.0373203170734967
2024-06-10,0.0350729928629052
2024-06-11,0.0346022699491655
2024-06-12,0.0405687453019642
2024-06-13,0.0367578199907004
2024-06-14,0.0377502324706528
2024-06-15,0.0346105597995307
2024-06-16,0.0343844930280739
2024-06-17,0.0335022957100833
2024-06-18,0.0362587977630356
2024-06-19,0.0341799449804714
2024-06-20,0.0339122933720732
2024-06-21,0.0335654120974835
2024-06-22,0.0317486635667626
2024-06-23,0.0310332652867472
2024-06-24,0.0327748232827733
2024-06-25,0.0339622896446389
2024-06-26,0.0312862173957902
2024-06-27,0.0303315464046108
2024-06-28,0.0311918007424526
2024-06-29,0.032008631391102
2024-06-30,0.0295797779850353
2024-07-01,0.0299673783523059
2024-07-02,0.0283232961131042
2024-07-03,0.0278478787232244
2024-07-04,0.033370961273787
2024-07-05,0.0476658294633977
2024-07-06,0.0419247591811088
2024-07-07,0.0375880785897924
2024-07-08,0.0423606955584132
2024-07-09,0.0378874597168278
2024-07-10,0.0354667729183165
2024-07-11,0.0338142744327895
2024-07-12,0.0321866616126184
2024-07-13,0.0311549142336161
2024-07-14,0.0305157402413948
2024-07-15,0.030920020112211
2024-07-16,0.0366343900992819
2024-07-17,0.0349121817242082
2024-07-18,0.0355222728674332
2024-07-19,0.0343406451503806
2024-07-20,0.0342243272126135
2024-07-21,0.0329858818822169
2024-07-22,0.0318977262382223
2024-07-23,0.0340193541236739
2024-07-24,0.0325045704469978
2024-07-25,0.0374447489573466
2024-07-26,0.0436725739791398
2024-07-27,0.0391359248541527
2024-07-28,0.0364854123970333
2024-07-29,0.0348779515734413
2024-07-30,0.0333338885260959
2024-07-31,0.033014221006364
2024-08-01,0.0331885649736144
2024-08-02,0.032480484333399
2024-08-03,0.0455345675704518
2024-08-04,0.0424954048087896
2024-08-05,0.0549386374336685
2024-08-06,0.0684571048998582
2024-08-07,0.0480982193068058
2024-08-08,0.0511764088694774
2024-08-09,0.055568095867469
2024-08-10,0.0541825002024076
2024-08-11,0.0503951540084523
2024-08-12,0.0492690247876652
2024-08-13,0.0506960883666673
2024-08-14,0.0486313501745396
2024-08-15,0.0476689458892347
2024-08-16,0.0496401492365446
2024-08-17,0.046072883062893
2024-08-18,0.0438085285326292
2024-08-19,0.0416747088161874
2024-08-20,0.0400267657181329
2024-08-21,0.0402930713491357
2024-08-22,0.039662447310012
2024-08-23,0.0378927145813261
2024-08-24,0.0397081934635972
2024-08-25,0.0384466165488929
2024-08-26,0.0379769559844607
2024-08-27,0.0388620937367008
2024-08-28,0.0510889448111967
2024-08-29,0.0449014197583143
2024-08-30,0.0407974650684972
2024-08-31,0.0388719197802493
2024-09-01,0.0373803808472879
2024-09-02,0.0404564816726371
2024-09-03,0.0413183885580946
2024-09-04,0.0440377032726498
2024-09-05,0.0397228020708408
2024-09-06,0.0417103866792701
2024-09-07,0.0496472404303616
2024-09-08,0.0429775783491147
2024-09-09,0.0400273828847555
2024-09-10,0.0407320557768769
2024-09-11,0.0391431684863559
2024-09-12,0.0455526617455505
2024-09-13,0.0372900719691274
2024-09-14,0.0369643661391898
2024-09-15,0.0360915605964036
2024-09-16,0.0402106012329862
2024-09-17,0.0383246314205421
2024-09-18,0.037859946528604
2024-09-19,0.036727908370691
2024-09-20,0.0367016807329384
2024-09-21,0.0375946757347355
2024-09-22,0.0375713104898193
2024-09-23,0.0373915595473826
2024-09-24,0.0373064014191153
2024-09-25,0.0359445351191926
2024-09-26,0.0375180236559388
2024-09-27,0.0366458987903053
2024-09-28,0.0365271403987239
2024-09-29,0.0356944429312089
2024-09-30,0.0349657635670715
2024-10-01,0.0358733762356018
2024-10-02,0.0440123841984811
2024-10-03,0.0452058422229785
2024-10-04,0.0434033298415188
2024-10-05,0.0387173340619635
2024-10-06,0.0360401450945953
2024-10-07,0.0345758393242569
2024-10-08,0.0336777412974158
2024-10-09,0.0322263990433813
2024-10-10,0.0347499186716838
2024-10-11,0.0321901642945722
2024-10-12,0.032027827124953
2024-10-13,0.0312382083808154
2024-10-14,0.0309703838143123
2024-10-15,0.0336651397316874
2024-10-16,0.0332589091792223
2024-10-17,0.032036733718195
2024-10-18,0.0311020646387235
2024-10-19,0.0306497897034043
2024-10-20,0.0295223959111687
2024-10-21,0.0308793875505667
2024-10-22,0.0331527559133615
2024-10-23,0.0338075312850771
2024-10-24,0.0379984425687484
2024-10-25,0.0337664330367871
2024-10-26,0.0380583283293465
2024-10-27,0.0339554472261321
2024-10-28,0.0326563478256357
2024-10-29,0.0326246794694189
2024-10-30,0.0324654056836035
2024-10-31,0.0317669005149687
2024-11-01,0.0384212227828036
2024-11-02,0.0353091749043577
2024-11-03,0.033837016699028
2024-11-04,0.0337726253568433
2024-11-05,0.0353963466404542
2024-11-06,0.032533955015366
2024-11-07,0.040862668044748
2024-11-08,0.045900778599835
2024-11-09,0.0456490106122369
2024-11-10,0.0475620900979461
2024-11-11,0.046608580899054
2024-11-12,0.0505774221714885
2024-11-13,0.0508882771662021
2024-11-14,0.0499557224860244
2024-11-15,0.0515863415375909
2024-11-16,0.0489668713328076
2024-11-17,0.0470946408058953
2024-11-18,0.046336089331454
2024-11-19,0.0464992947816911
2024-11-20,0.0471685084445685
2024-11-21,0.0460686570894123
2024-11-22,0.0498945589411174
2024-11-23,0.0483924776873383
2024-11-24,0.0473915289068474
2024-11-25,0.0504558459961779
2024-11-26,0.044780120939615
2024-11-27,0.0451000960284707
2024-11-28,0.0499471295139907
2024-11-29,0.0483067127567811
2024-11-30,0.0471604076069812
2024-12-01,0.0468796059740531
2024-12-02,0.0441370268660786
2024-12-03,0.0436526043941653
2024-12-04,0.0433952507034152
2024-12-05,0.0452172255103157
2024-12-06,0.0439023777086884
2024-12-07,0.0507008709480321
2024-12-08,0.0444463126277022
2024-12-09,0.042572864622315
2024-12-10,0.048451061259889
2024-12-11,0.0498457411102073
2024-12-12,0.0489289175244441
2024-12-13,0.0419828357859326
2024-12-14,0.045028116581757
2024-12-15,0.0437611022817716
2024-12-16,0.0428533988170199
2024-12-17,0.041260027004004
2024-12-18,0.0417129535670941
2024-12-19,0.049167687571966
2024-12-20,0.054278744413763
2024-12-21,0.0470830815909671
2024-12-22,0.0483135332627784
2024-12-23,0.0449609517690421
2024-12-24,0.0454486983533639
2024-12-25,0.043811680794538
2024-12-26,0.0414258488677512
2024-12-27,0.0449488352118218
2024-12-28,0.0475101933669087
2024-12-29,0.0406320961842838
2024-12-30,0.039859851723115
2024-12-31,0.0377472941136777
2025-01-01,0.0371738445048417
2025-01-02,0.0349545982867149
2025-01-03,0.0352462078808668
2025-01-04,0.0365860281419867
2025-01-05,0.0371068092737033
2025-01-06,0.0353478433265708
2025-01-07,0.0346540430083166
2025-01-08,0.0447682059191551
2025-01-09,0.0430014106210679
2025-01-10,0.0434101204478568
2025-01-11,0.0402375645681201
2025-01-12,0.037705070730982
2025-01-13,0.036158566478725
2025-01-14,0.042193929899165
2025-01-15,0.0379465342869195
2025-01-16,0.0423716023405844
2025-01-17,0.0431634446233515
2025-01-18,0.0429660847686857
2025-01-19,0.0467578119968551
2025-01-20,0.0465187075499404
2025-01-21,0.0445998015142321
2025-01-22,0.0420660951353531
2025-01-23,0.0421087255603103
2025-01-24,0.0416819145643858
2025-01-25,0.0402520182986537
2025-01-26,0.0382307690931202
2025-01-27,0.0397341959461483
2025-01-28,0.038913519981002
2025-01-29,0.0410953435960793
2025-01-30,0.0378269551838346
2025-01-31,0.0388235818969451
2025-02-01,0.0378067162030733
2025-02-02,0.0433080072413958
2025-02-03,0.054497779782867
2025-02-04,0.0449857726135854
2025-02-05,0.0495026272468166
2025-02-06,0.0437948648440765
2025-02-07,0.0452443434463182
2025-02-08,0.0502864648371075
2025-02-09,0.0402745481970642
2025-02-10,0.0446607676295641
2025-02-11,0.0363714344892585
2025-02-12,0.0370592488965423
2025-02-13,0.0384543106755213
2025-02-14,0.0385535740126284
2025-02-15,0.0371318834471515
2025-02-16,0.0364807403113534
2025-02-17,0.0360325611999019
2025-02-18,0.0361165638856345
2025-02-19,0.0372791954723725
2025-02-20,0.0327012451739774
2025-02-21,0.0343525125589874
2025-02-22,0.0361327625648309
2025-02-23,0.0362513954281995
2025-02-24,0.0356657696559833
2025-02-25,0.0498246742261205
2025-02-26,0.0444970649891126
2025-02-27,0.0527939549815368
2025-02-28,0.0506325383450391
2025-03-01,0.0458507008723245
2025-03-02,0.0423499527970027
2025-03-03,0.0494878158157176
2025-03-04,0.0695770016031773
2025-03-05,0.0576127029838837
2025-03-06,0.0500233848924176
2025-03-07,0.0531303930311625
2025-03-08,0.052460754763043
2025-03-09,0.0491630789604548
2025-03-10,0.0579418971871577
2025-03-11,0.0627932176589266
2025-03-12,0.056217753734684
2025-03-13,0.0525346726797343
2025-03-14,0.0512625043464208
2025-03-15,0.0484238803649392
2025-03-16,0.0474645718588703
2025-03-17,0.047253464918382
2025-03-18,0.0459940814905035
2025-03-19,0.050459862668278
2025-03-20,0.0451086901204671
2025-03-21,0.0464237764195254
2025-03-22,0.0443151911134496
2025-03-23,0.0491585529528696
2025-03-24,0.0416241556709539
2025-03-25,0.0484352040038069
2025-03-26,0.0401324552853761
2025-03-27,0.0463038113066017
2025-03-28,0.0403464563207857
2025-03-29,0.0471210768394906
2025-03-30,0.0457509182756051
2025-03-31,0.0438508688320362
2025-04-01,0.041103430166979
2025-04-02,0.0415526026518716
2025-04-03,0.0464240257828714
2025-04-04,0.0425994045915184
2025-04-05,0.0404034965718691
2025-04-06,0.0383599075374146
2025-04-07,0.0560134746547792
2025-04-08,0.05145283575632
2025-04-09,0.0518507443761141
2025-04-10,0.060753039512618
2025-04-11,0.0646919508592736
2025-04-12,0.0575100054993077
2025-04-13,0.056642397918702
2025-04-14,0.0553877112909913
2025-04-15,0.0484658961299062
2025-04-16,0.050114706108575
2025-04-17,0.0477120663815163
2025-04-18,0.0468124101784127
2025-04-19,0.042552512381377
2025-04-20,0.0413868450933974
2025-04-21,0.041812499919773
2025-04-22,0.0409685576536957
2025-04-23,0.0472241128422463
2025-04-24,0.0472860291770413
2025-04-25,0.0455328700057839
2025-04-26,0.0436014698648643
2025-04-27,0.0428713051321196
2025-04-28,0.0435649567536136
2025-04-29,0.0404274475022294
2025-04-30,0.0433839353410103
