"Date","Forecast"
2023-11-01,0.025757682713036
2023-11-02,0.0256779033202034
2023-11-03,0.0262165458683989
2023-11-04,0.0259237770703771
2023-11-05,0.0255868004816524
2023-11-06,0.0257087212325929
2023-11-07,0.0250874459654036
2023-11-08,0.0246152688485987
2023-11-09,0.023983316212955
2023-11-10,0.0441023582155046
2023-11-11,0.0423202658381807
2023-11-12,0.0408813039435865
2023-11-13,0.0393212261047606
2023-11-14,0.0378432242455004
2023-11-15,0.0382027812737304
2023-11-16,0.0383772839407417
2023-11-17,0.039379204334474
2023-11-18,0.0379700043224175
2023-11-19,0.036610694013368
2023-11-20,0.0360755943938366
2023-11-21,0.0348969736928334
2023-11-22,0.0362683147548871
2023-11-23,0.0396598982278133
2023-11-24,0.0382406322068792
2023-11-25,0.0369614168820683
2023-11-26,0.0356918764273034
2023-11-27,0.0346577960034478
2023-11-28,0.0340046435296398
2023-11-29,0.032984682681343
2023-11-30,0.0320750654597362
2023-12-01,0.0312137667376724
2023-12-02,0.0307101267454773
2023-12-03,0.031857188847071
2023-12-04,0.0312283372126402
2023-12-05,0.0310638531844012
2023-12-06,0.0309267803588488
2023-12-07,0.0309674361906324
2023-12-08,0.0337095899418945
2023-12-09,0.0326650596263289
2023-12-10,0.0317570654398183
2023-12-11,0.0308012508899761
2023-12-12,0.0340571526684504
2023-12-13,0.0333153607326133
2023-12-14,0.0330216575988931
2023-12-15,0.0328930884938596
2023-12-16,0.0340106067185491
2023-12-17,0.0329116287652956
2023-12-18,0.0322093226820763
2023-12-19,0.0313048185103346
2023-12-20,0.0308843598907733
2023-12-21,0.030065960300786
2023-12-22,0.0296328638497736
2023-12-23,0.0309824750593633
2023-12-24,0.0300915700439334
2023-12-25,0.0298907865964074
2023-12-26,0.029026030716353
2023-12-27,0.028765219900119
2023-12-28,0.0336685832040227
2023-12-29,0.0326925047009034
2023-12-30,0.03233997713715
2023-12-31,0.0313942334988082
2024-01-01,0.0304967897434093
2024-01-02,0.0308517111532381
2024-01-03,0.029951943289659
2024-01-04,0.0345216037707715
2024-01-05,0.0338569837846642
2024-01-06,0.0327730511202172
2024-01-07,0.0320059514783225
2024-01-08,0.0312048973537801
2024-01-09,0.0333135071067022
2024-01-10,0.0323927748197184
2024-01-11,0.043380965955004
2024-01-12,0.0422674554352998
2024-01-13,0.0421805828152791
2024-01-14,0.0409508308843247
2024-01-15,0.0412463260746013
2024-01-16,0.0398761904700526
2024-01-17,0.0395209482819853
2024-01-18,0.0386184985040946
2024-01-19,0.0381309763369572
2024-01-20,0.0368699530064972
2024-01-21,0.0357392312332227
2024-01-22,0.0346675652917165
2024-01-23,0.0378598065488543
2024-01-24,0.0382287879716342
2024-01-25,0.0369988353605796
2024-01-26,0.0358682879999948
2024-01-27,0.0352145782477298
2024-01-28,0.0340954081996787
2024-01-29,0.0330786665593427
2024-01-30,0.0329166881375021
2024-01-31,0.032123771335964
2024-02-01,0.0320591767879884
2024-02-02,0.0311474360015918
2024-02-03,0.0302395473093281
2024-02-04,0.0294304301316408
2024-02-05,0.0286296273337836
2024-02-06,0.0278585134628593
2024-02-07,0.028583001135742
2024-02-08,0.0287047626424481
2024-02-09,0.0279147191827977
2024-02-10,0.0282854666824656
2024-02-11,0.0275935397292488
2024-02-12,0.0268630226405479
2024-02-13,0.0316097571365433
2024-02-14,0.0306649563342594
2024-02-15,0.0331108621784591
2024-02-16,0.0326660960540935
2024-02-17,0.0317195775924928
2024-02-18,0.0308480093001347
2024-02-19,0.0314342926762672
2024-02-20,0.0313141229707518
2024-02-21,0.0312378689036224
2024-02-22,0.0306264307519668
2024-02-23,0.0297342359874469
2024-02-24,0.0293754958344981
2024-02-25,0.0292348122714079
2024-02-26,0.030899896695789
2024-02-27,0.0307396757085359
2024-02-28,0.0305064742278159
2024-02-29,0.0323535949819457
2024-03-01,0.0315039923785341
2024-03-02,0.0314705501803335
2024-03-03,0.0305328652093914
2024-03-04,0.030099744223689
2024-03-05,0.0315948117698248
2024-03-06,0.0311264662813495
2024-03-07,0.036787837125804
2024-03-08,0.0359708385155925
2024-03-09,0.0347733127802971
2024-03-10,0.0336680516702834
2024-03-11,0.0326968385974143
2024-03-12,0.0344487663990609
2024-03-13,0.0337705708609564
2024-03-14,0.0327222826413075
2024-03-15,0.0330715119858531
2024-03-16,0.0341910151054619
2024-03-17,0.0380213346087266
2024-03-18,0.0376269964247397
2024-03-19,0.0375935897031809
2024-03-20,0.0483337265830824
2024-03-21,0.0558437312675743
2024-03-22,0.0534085103620118
2024-03-23,0.0532123887958418
2024-03-24,0.0510554106206722
2024-03-25,0.0502166334591489
2024-03-26,0.0498201884516961
2024-03-27,0.0478572935035084
2024-03-28,0.0466446561295404
2024-03-29,0.0450525640541193
2024-03-30,0.0435834157076714
2024-03-31,0.0420181457874269
2024-04-01,0.0420535723332364
2024-04-02,0.0419395399326076
2024-04-03,0.0453166876673613
2024-04-04,0.0436443123996032
2024-04-05,0.0420858493006864
2024-04-06,0.0406061004642034
2024-04-07,0.0392673482842481
2024-04-08,0.0389442102842391
2024-04-09,0.0430354309191716
2024-04-10,0.0436076909503327
2024-04-11,0.0420566906925781
2024-04-12,0.0407339437761702
2024-04-13,0.0455418373936439
2024-04-14,0.0497999394786543
2024-04-15,0.0494106208187693
2024-04-16,0.0476682800082048
2024-04-17,0.0459409558165908
2024-04-18,0.0453502245663621
2024-04-19,0.0441589364525466
2024-04-20,0.0425644904567228
2024-04-21,0.0420320107889811
2024-04-22,0.0405488717446922
2024-04-23,0.0393868999926848
