"Date","Forecast"
2023-11-01,0.0279946674113583
2023-11-02,0.0287031358220353
2023-11-03,0.0283258359733317
2023-11-04,0.0275035973566162
2023-11-05,0.0268444894675373
2023-11-06,0.0255138013882502
2023-11-07,0.0241254659304986
2023-11-08,0.0237136403551338
2023-11-09,0.0230084114717628
2023-11-10,0.024879230484236
2023-11-11,0.0252545688131332
2023-11-12,0.0242678503586076
2023-11-13,0.0231972236537659
2023-11-14,0.0235817307312776
2023-11-15,0.0249198201339339
2023-11-16,0.0305619275527055
2023-11-17,0.033005065049754
2023-11-18,0.032029504311878
2023-11-19,0.0303880575377242
2023-11-20,0.0307870739158059
2023-11-21,0.0293987598811521
2023-11-22,0.0323964294206421
2023-11-23,0.03509532426684
2023-11-24,0.0332307616514694
2023-11-25,0.0324011783131783
2023-11-26,0.0308048645449472
2023-11-27,0.0300072584402026
2023-11-28,0.0290166450858658
2023-11-29,0.0288350494660687
2023-11-30,0.0274020200885222
2023-12-01,0.0263173123194404
2023-12-02,0.0273342722916844
2023-12-03,0.027904376957867
2023-12-04,0.0277238956010387
2023-12-05,0.0316350904573634
2023-12-06,0.0354698793798123
2023-12-07,0.0339360691061625
2023-12-08,0.0332163023118741
2023-12-09,0.0332842725544562
2023-12-10,0.0323664747534594
2023-12-11,0.030632024661642
2023-12-12,0.0348649939954422
2023-12-13,0.0330909923416426
2023-12-14,0.0345870850363213
2023-12-15,0.0331872059408068
2023-12-16,0.0337614210141799
2023-12-17,0.0324856042853289
2023-12-18,0.0327104540192298
2023-12-19,0.033789709611889
2023-12-20,0.0326586814277578
2023-12-21,0.0340371484367777
2023-12-22,0.0327524070227027
2023-12-23,0.0311792205851055
2023-12-24,0.0301252088473722
2023-12-25,0.0301045101142341
2023-12-26,0.0296038297397146
2023-12-27,0.0302614701384021
2023-12-28,0.030484027886067
2023-12-29,0.0305937744611143
2023-12-30,0.03020256502497
2023-12-31,0.0286132000670995
2024-01-01,0.0273499383943574
2024-01-02,0.0304816528783065
2024-01-03,0.0307284219975698
2024-01-04,0.0335338707368766
2024-01-05,0.0343039965164516
2024-01-06,0.0325710216755027
2024-01-07,0.0312746291565434
2024-01-08,0.0298025533192085
2024-01-09,0.0355546685699418
2024-01-10,0.0348954955570907
2024-01-11,0.0339441503257235
2024-01-12,0.0327392896560489
2024-01-13,0.0388714663231896
2024-01-14,0.0371844796627752
2024-01-15,0.0376055964055844
2024-01-16,0.0371120851716195
2024-01-17,0.0365681824837587
2024-01-18,0.0353415131215945
2024-01-19,0.0366870394312953
2024-01-20,0.0351853437577616
2024-01-21,0.0333766065961769
2024-01-22,0.0319323462209688
2024-01-23,0.0349370524054219
2024-01-24,0.0334698924849724
2024-01-25,0.0321167298550755
2024-01-26,0.0307444228093439
2024-01-27,0.0338138460588435
2024-01-28,0.0329270655950151
2024-01-29,0.0314242379443544
2024-01-30,0.0326385865352984
2024-01-31,0.0315558258552142
2024-02-01,0.0307635394004967
2024-02-02,0.0301380176153525
2024-02-03,0.0288170584225212
2024-02-04,0.0277519204914844
2024-02-05,0.0272796124722392
2024-02-06,0.025986546207654
2024-02-07,0.0254253340743462
2024-02-08,0.0270036911485955
2024-02-09,0.0277676554570326
2024-02-10,0.0305521804165447
2024-02-11,0.0303616152603176
2024-02-12,0.0298461330267666
2024-02-13,0.0316103499891667
2024-02-14,0.0302131477143408
2024-02-15,0.032804253719975
2024-02-16,0.0313973751568215
2024-02-17,0.0300975757779281
2024-02-18,0.0293773051027041
2024-02-19,0.0285839076640414
2024-02-20,0.0277193473899899
2024-02-21,0.0270048611707946
2024-02-22,0.0263029733661979
2024-02-23,0.0260157458794019
2024-02-24,0.0257406218270406
2024-02-25,0.0257896255828686
2024-02-26,0.0247368228860386
2024-02-27,0.0290567386162158
2024-02-28,0.0327157159881673
2024-02-29,0.0420386686558838
2024-03-01,0.0411268112548823
2024-03-02,0.0406604362554471
2024-03-03,0.0389718051423762
2024-03-04,0.038490744100869
2024-03-05,0.0454015787646118
2024-03-06,0.0488415163500884
2024-03-07,0.0492949612414511
2024-03-08,0.0478179955923677
2024-03-09,0.047074606200047
2024-03-10,0.044795414432086
2024-03-11,0.0431676542333034
2024-03-12,0.0454401449557911
2024-03-13,0.043540440298413
2024-03-14,0.0432345760055606
2024-03-15,0.0428814758414078
2024-03-16,0.043137280323767
2024-03-17,0.0466916624228623
2024-03-18,0.0483746633734123
2024-03-19,0.0465508786680679
2024-03-20,0.0521841721573548
2024-03-21,0.0588278002046956
2024-03-22,0.05807887104242
2024-03-23,0.0574514638844674
2024-03-24,0.054293716588109
2024-03-25,0.0563076581038584
2024-03-26,0.0573923910452785
2024-03-27,0.0545727706359602
2024-03-28,0.0522937357833395
2024-03-29,0.0511217000031779
2024-03-30,0.0494549213269314
2024-03-31,0.0472908856561672
2024-04-01,0.046966823188869
2024-04-02,0.0463547746608945
2024-04-03,0.0496015610859643
2024-04-04,0.047166688937963
2024-04-05,0.0483356872697875
2024-04-06,0.0464314291214704
2024-04-07,0.045288482652036
2024-04-08,0.0435261591220971
2024-04-09,0.0443186333790019
2024-04-10,0.0448416461525184
2024-04-11,0.0441573232178944
2024-04-12,0.0425173216809366
2024-04-13,0.0440530223043803
2024-04-14,0.0463048267185469
2024-04-15,0.0459972313017931
2024-04-16,0.0464036177768338
2024-04-17,0.0441551910038189
2024-04-18,0.0452943651958542
2024-04-19,0.0459467530351976
2024-04-20,0.0441624032720707
2024-04-21,0.04341310223338
2024-04-22,0.0411353726543093
2024-04-23,0.0416269915809466
